transcript_id,HBR_Rep1_ERCC-Mix2,HBR_Rep2_ERCC-Mix2,HBR_Rep3_ERCC-Mix2,UHR_Rep1_ERCC-Mix1,UHR_Rep2_ERCC-Mix1,UHR_Rep3_ERCC-Mix1
ENST00000834461,0,0,0,0,0,0
ENST00000834369,0,0,0,0,0,0
ENST00000834467,0,0,0,0,0,0
ENST00000834459,0,0,2,13,13,11
ENST00000834462,0,0,0,0,0,0
ENST00000834463,0,0,0,0,0,0
ENST00000834458,0,0,0,0,0,0
ENST00000834441,0,0,0,0,0,0
ENST00000834442,0,0,0,0,0,0
ENST00000834443,0,0,0,0,0,0
ENST00000834444,0,0,0,0,0,0
ENST00000834445,0,0,0,0,0,0
ENST00000834453,0,0,0,0,0,0
ENST00000834454,0,0,0,0,0,0
ENST00000834430,0,0,0,0,0,0
ENST00000834431,0,0,0,0,0,0
ENST00000834414,0,0,0,0,0,0
ENST00000834415,0,0,0,0,0,0
ENST00000834416,0,0,0,0,0,0
ENST00000834417,0,0,0,1,0,0
ENST00000834399,0,0,0,0,0,0
ENST00000834401,0,0,0,0,0,0
ENST00000834397,0,0,0,0,0,0
ENST00000834345,0,0,0,0,0,0
ENST00000834346,0,0,0,0,0,0
ENST00000834347,0,0,0,0,0,0
ENST00000834354,0,0,0,0,0,0
ENST00000834355,0,0,0,0,0,0
ENST00000834356,0,0,0,0,0,0
ENST00000834365,0,0,0,0,0,0
ENST00000834366,0,0,0,0,0,0
ENST00000834367,0,0,0,0,0,0
ENST00000834370,0,0,0,0,0,0
ENST00000834371,0,0,0,0,0,0
ENST00000834384,0,0,0,0,0,0
ENST00000834385,0,0,0,0,0,0
ENST00000834386,0,0,0,0,0,0
ENST00000610585,0,0,0,0,0,0
ENST00000834357,0,0,0,0,0,0
ENST00000834464,0,0,0,0,0,0
ENST00000834446,0,0,0,0,0,0
ENST00000834447,0,0,0,0,0,0
ENST00000834433,0,0,0,0,0,3
ENST00000834429,0,0,0,2,6,7
ENST00000834419,0,0,0,0,0,0
ENST00000834402,0,0,0,0,0,0
ENST00000834405,0,0,0,67,12,35
ENST00000834394,0,0,0,19,10,9
ENST00000834395,0,0,0,0,0,0
ENST00000834344,0,0,0,0,0,0
ENST00000834372,0,0,0,0,0,0
ENST00000834373,0,0,0,0,0,0
ENST00000834387,0,0,0,0,0,0
ENST00000834466,0,0,0,0,0,0
ENST00000834438,0,0,0,0,0,0
ENST00000834448,0,0,0,0,0,0
ENST00000834420,0,0,0,0,0,0
ENST00000834403,0,0,0,0,0,0
ENST00000834404,0,0,0,0,0,0
ENST00000834375,0,0,0,0,0,0
ENST00000834388,0,0,0,0,0,0
ENST00000834465,0,0,0,0,0,0
ENST00000834449,0,0,0,0,0,0
ENST00000834406,0,0,0,0,0,0
ENST00000834460,0,0,0,0,0,0
ENST00000834412,0,0,0,2,5,2
ENST00000834374,0,0,0,0,0,0
ENST00000834418,0,0,0,0,0,0
ENST00000834421,0,0,0,0,0,0
ENST00000644980,0,0,0,1,0,0
ENST00000834376,0,0,0,0,0,0
ENST00000834468,0,0,0,0,0,0
ENST00000834358,0,0,0,0,0,0
ENST00000621361,0,0,0,28,9,0
ENST00000834389,0,0,0,0,0,0
ENST00000834423,0,0,0,0,0,0
ENST00000834422,0,0,0,0,0,0
ENST00000834377,0,0,0,0,0,0
ENST00000834378,0,0,0,0,1,0
ENST00000834360,0,0,0,0,0,0
ENST00000834390,0,0,0,0,0,0
ENST00000834424,0,0,0,0,0,0
ENST00000834407,0,0,0,0,0,0
ENST00000834398,0,0,0,0,0,4
ENST00000834362,0,0,0,0,0,0
ENST00000834363,0,0,0,0,0,0
ENST00000834379,0,0,0,0,0,0
ENST00000834391,0,0,0,0,0,0
ENST00000620237,0,0,0,0,0,0
ENST00000834450,0,0,0,0,0,0
ENST00000834425,0,0,0,0,0,0
ENST00000834408,0,0,0,0,0,0
ENST00000834364,0,0,0,0,0,0
ENST00000834426,0,0,0,0,0,0
ENST00000834396,0,0,0,0,0,0
ENST00000834451,0,0,0,0,0,0
ENST00000834432,0,0,0,14,3,10
ENST00000834427,0,0,0,0,0,0
ENST00000834409,0,0,0,0,0,0
ENST00000834410,0,0,0,0,0,0
ENST00000619938,0,0,0,0,0,0
ENST00000834380,0,0,0,0,0,0
ENST00000834456,0,0,0,0,0,0
ENST00000619210,0,0,0,0,0,0
ENST00000834452,0,0,0,0,0,0
ENST00000834381,0,0,0,0,0,0
ENST00000834392,0,0,0,0,0,0
ENST00000834382,0,0,0,0,0,0
ENST00000834383,0,0,0,0,0,0
ENST00000834393,0,0,0,1,0,0
ENST00000834411,0,0,0,0,8,0
ENST00000658629,0,1,0,26,14,18
ENST00000834787,0,0,0,0,0,0
ENST00000834788,0,0,0,0,0,0
ENST00000834789,0,0,0,0,0,0
ENST00000834790,0,0,0,0,0,0
ENST00000834428,0,0,0,0,0,0
ENST00000622815,0,0,0,9,14,16
ENST00000834434,0,0,0,0,1,0
ENST00000646225,0,0,0,0,0,0
ENST00000610763,0,0,0,0,0,0
ENST00000834469,0,0,0,0,0,0
ENST00000834470,0,0,0,1,1,1
ENST00000612637,0,0,0,0,0,0
ENST00000619332,0,0,0,0,0,0
ENST00000645684,0,0,0,0,0,0
ENST00000766718,0,0,0,0,0,0
ENST00000766719,0,0,0,0,0,0
ENST00000766720,0,0,0,0,0,0
ENST00000359695,0,0,0,0,0,0
ENST00000834368,1,0,0,11,12,11
ENST00000834455,2,0,0,2,0,0
ENST00000623123,3,8,4,29,16,14
ENST00000649331,0,0,0,2,2,0
ENST00000551932,0,0,0,0,0,0
ENST00000616611,0,0,0,0,0,0
ENST00000549065,0,0,0,0,0,0
ENST00000748038,0,0,0,0,0,0
ENST00000748041,0,0,0,0,0,0
ENST00000748042,0,0,0,0,0,0
ENST00000748043,0,0,0,0,0,0
ENST00000748037,0,0,0,0,0,0
ENST00000748039,0,0,0,0,0,0
ENST00000748040,0,0,0,1,0,0
ENST00000748044,0,0,0,0,0,0
ENST00000748045,0,0,0,0,0,0
ENST00000748046,0,0,0,0,0,0
ENST00000748050,0,0,0,0,0,0
ENST00000748056,0,0,0,0,2,2
ENST00000748122,0,0,0,0,0,0
ENST00000748093,0,0,0,2,0,1
ENST00000610531,0,0,0,0,0,0
ENST00000748049,0,0,0,0,0,0
ENST00000748052,0,0,0,0,0,0
ENST00000748057,0,0,0,0,0,0
ENST00000748053,0,0,0,0,0,0
ENST00000748054,0,0,0,0,0,0
ENST00000748047,0,0,0,0,0,0
ENST00000748051,0,0,0,0,0,0
ENST00000748048,0,0,0,0,0,0
ENST00000748055,0,0,0,0,0,0
ENST00000748061,0,0,0,0,0,0
ENST00000748094,0,0,0,0,0,0
ENST00000748080,0,0,0,0,0,0
ENST00000748058,0,0,0,0,0,0
ENST00000748059,0,0,0,0,0,0
ENST00000748066,0,0,0,0,0,0
ENST00000748073,0,0,0,0,0,0
ENST00000748075,0,0,0,0,0,0
ENST00000748076,0,0,0,0,0,0
ENST00000748077,0,0,0,0,0,0
ENST00000748070,0,0,0,0,0,0
ENST00000748071,0,0,0,0,0,0
ENST00000748081,0,0,0,7,5,0
ENST00000748060,0,0,0,0,0,0
ENST00000748062,0,0,0,0,0,0
ENST00000748063,0,0,0,0,0,0
ENST00000748064,0,0,0,0,1,0
ENST00000748067,0,0,0,0,0,0
ENST00000748068,0,0,0,0,2,0
ENST00000748069,0,0,0,0,0,0
ENST00000748072,0,0,0,0,0,0
ENST00000748078,0,0,0,0,0,0
ENST00000748079,0,0,0,0,0,0
ENST00000648085,0,0,0,0,0,0
ENST00000748065,0,0,0,0,0,0
ENST00000748074,0,0,0,0,0,0
ENST00000748095,0,0,0,0,0,0
ENST00000748097,0,0,0,1,0,0
ENST00000748096,0,0,0,0,0,0
ENST00000748082,0,0,0,0,0,0
ENST00000748083,0,0,0,0,0,0
ENST00000748084,0,0,0,0,0,0
ENST00000748085,0,0,0,0,0,0
ENST00000748086,0,0,0,0,0,0
ENST00000748087,0,0,0,0,0,0
ENST00000748088,0,0,0,0,0,0
ENST00000748089,0,0,0,0,0,0
ENST00000748090,0,0,0,0,0,0
ENST00000748091,0,0,0,0,0,0
ENST00000748092,0,0,0,0,0,0
ENST00000748146,0,0,0,0,1,0
ENST00000614614,0,0,0,0,1,0
ENST00000748098,0,0,0,6,4,8
ENST00000612696,0,0,1,16,19,16
ENST00000619784,0,0,0,0,0,0
ENST00000748100,0,0,0,0,0,0
ENST00000748099,0,0,0,0,0,0
ENST00000748101,0,0,0,0,0,0
ENST00000748102,0,0,0,0,0,0
ENST00000748103,0,0,0,0,0,0
ENST00000748105,0,0,0,0,0,0
ENST00000748106,0,0,0,6,7,0
ENST00000612052,0,0,0,5,3,9
ENST00000616922,0,0,0,0,0,0
ENST00000748107,0,0,0,0,0,0
ENST00000748108,0,0,0,0,0,0
ENST00000748109,0,0,0,0,0,12
ENST00000748111,0,0,0,0,0,0
ENST00000748112,0,0,0,0,0,0
ENST00000748114,0,0,0,0,0,0
ENST00000748113,0,0,0,0,0,0
ENST00000748110,0,0,0,0,0,0
ENST00000748115,0,0,0,0,0,0
ENST00000748330,0,0,0,0,0,0
ENST00000444357,0,0,0,0,0,0
ENST00000748331,0,0,0,0,0,0
ENST00000748116,0,0,0,0,0,0
ENST00000748117,0,0,0,5,3,2
ENST00000748118,0,0,0,0,0,0
ENST00000413661,0,0,0,0,0,0
ENST00000748119,0,0,0,0,0,1
ENST00000748121,0,0,0,2,1,1
ENST00000748120,0,0,0,0,0,1
ENST00000416720,0,0,0,0,0,0
ENST00000619091,0,0,0,0,0,0
ENST00000748123,0,0,0,0,0,0
ENST00000748124,0,2,0,13,9,16
ENST00000748125,0,0,0,0,0,0
ENST00000748126,0,0,0,0,0,0
ENST00000748127,0,0,0,0,0,0
ENST00000748128,0,0,0,0,0,0
ENST00000748129,0,0,0,0,0,0
ENST00000748130,0,0,0,0,0,0
ENST00000748131,0,0,0,0,0,0
ENST00000748133,0,0,0,0,0,0
ENST00000748135,0,0,0,0,0,0
ENST00000748134,0,0,0,0,0,0
ENST00000748132,0,0,0,0,0,0
ENST00000668639,0,0,1,25,12,16
ENST00000546959,0,0,2,12,10,12
ENST00000748136,0,0,0,0,0,0
ENST00000748137,0,0,0,0,0,0
ENST00000748138,0,0,0,0,3,0
ENST00000748139,0,0,0,0,0,0
ENST00000748140,0,0,0,2,7,0
ENST00000748141,0,0,0,0,0,0
ENST00000748142,0,0,0,0,0,0
ENST00000748144,0,0,0,0,1,0
ENST00000748145,0,0,0,3,0,0
ENST00000748143,0,0,0,0,0,0
ENST00000748104,1,1,0,19,8,0
ENST00000624585,7,3,2,84,46,57
ENST00000556933,1,1,0,0,0,2
ENST00000724662,0,0,0,0,0,0
ENST00000724639,0,0,0,0,0,0
ENST00000724621,0,0,0,0,0,0
ENST00000724867,0,0,0,0,0,0
ENST00000724866,0,0,0,0,0,0
ENST00000724868,0,0,0,0,0,0
ENST00000724869,0,0,0,0,0,0
ENST00000724870,0,0,0,0,0,0
ENST00000624703,0,0,0,0,0,0
ENST00000554025,0,0,0,0,0,0
ENST00000724623,0,0,0,0,0,0
ENST00000724660,0,0,0,0,0,0
ENST00000724622,0,0,0,0,0,0
ENST00000724634,0,0,0,0,0,0
ENST00000724635,0,0,0,0,0,0
ENST00000724633,0,0,0,0,0,0
ENST00000724661,0,0,0,0,0,0
ENST00000724636,0,0,0,0,0,0
ENST00000724637,0,0,0,0,0,0
ENST00000724638,0,0,0,0,0,0
ENST00000724655,0,0,0,0,0,0
ENST00000659939,0,0,0,0,0,0
ENST00000724640,0,0,0,0,0,0
ENST00000724642,0,0,0,0,0,0
ENST00000724664,0,0,0,0,0,0
ENST00000724656,0,0,0,0,0,0
ENST00000724649,0,0,0,0,0,0
ENST00000724624,0,0,0,0,0,0
ENST00000724625,0,0,0,0,0,0
ENST00000724663,0,0,0,0,0,0
ENST00000724665,0,0,0,0,0,0
ENST00000724651,0,0,0,0,0,0
ENST00000724641,0,0,0,0,0,0
ENST00000724643,0,0,0,0,0,0
ENST00000724644,0,0,0,0,0,0
ENST00000724645,0,0,0,0,0,0
ENST00000724646,0,0,0,0,0,0
ENST00000724647,0,0,0,0,0,0
ENST00000724648,0,0,0,0,0,0
ENST00000724630,0,0,0,0,0,0
ENST00000724631,0,0,0,0,0,0
ENST00000724626,0,0,0,0,0,0
ENST00000724627,0,0,0,0,0,0
ENST00000724628,0,0,0,0,0,0
ENST00000724629,0,0,0,0,0,0
ENST00000724657,0,0,0,0,0,0
ENST00000724650,0,0,0,0,0,0
ENST00000724652,0,0,0,0,0,0
ENST00000724653,0,0,0,0,0,0
ENST00000724654,0,0,0,0,0,0
ENST00000724632,0,0,0,0,0,0
ENST00000724659,0,0,0,0,0,0
ENST00000724658,0,0,0,0,0,0
ENST00000417615,115,109,130,648,374,493
ENST00000448875,1,1,1,8,4,4
ENST00000556819,0,0,0,0,0,0
ENST00000648079,0,0,0,0,0,0
ENST00000663755,0,0,0,0,0,0
ENST00000556144,0,0,0,0,0,0
ENST00000725855,0,0,0,0,0,0
ENST00000554814,0,0,0,0,0,0
ENST00000662303,0,0,0,0,0,0
ENST00000725718,0,0,0,0,0,0
ENST00000661287,0,0,0,0,0,0
ENST00000664252,0,0,0,0,0,0
ENST00000663748,0,0,0,0,0,0
ENST00000492764,0,0,0,0,0,0
ENST00000725993,0,0,0,0,0,0
ENST00000728943,0,0,0,0,0,0
ENST00000729098,0,0,0,0,0,0
ENST00000693092,0,0,0,0,0,0
ENST00000554099,2,0,0,4,2,7
ENST00000824460,0,0,0,0,0,0
ENST00000717427,0,0,0,0,0,0
ENST00000824456,0,0,0,0,0,0
ENST00000824451,0,0,0,0,0,0
ENST00000824452,0,0,0,0,0,0
ENST00000824453,0,0,0,0,0,0
ENST00000824454,0,0,0,0,0,0
ENST00000824455,0,0,0,0,0,0
ENST00000565049,0,0,0,0,0,0
ENST00000824461,0,0,0,0,0,0
ENST00000824457,0,0,0,0,0,0
ENST00000648463,0,0,0,0,0,0
ENST00000824458,0,0,0,0,0,0
ENST00000824459,0,0,0,0,0,0
ENST00000565156,0,0,0,0,0,0
ENST00000824464,0,0,0,0,0,0
ENST00000824467,0,0,0,0,0,0
ENST00000824462,0,0,0,0,0,0
ENST00000824465,0,0,0,0,0,0
ENST00000824466,0,0,0,0,0,0
ENST00000824468,0,0,0,0,0,0
ENST00000824469,0,0,0,0,0,0
ENST00000824470,0,0,0,0,0,0
ENST00000824473,0,0,0,0,0,0
ENST00000824471,0,0,0,0,0,0
ENST00000824472,0,0,0,0,0,0
ENST00000824463,2,0,2,1,0,0
ENST00000732934,0,0,0,0,0,0
ENST00000665220,0,0,0,0,0,0
ENST00000651713,0,0,0,0,0,0
ENST00000661799,0,0,0,0,0,0
ENST00000668133,0,0,0,0,0,0
ENST00000658343,0,0,0,0,0,0
ENST00000732550,0,0,0,0,0,0
ENST00000732551,0,0,0,0,0,0
ENST00000621282,0,0,0,0,0,0
ENST00000732559,0,0,0,0,0,0
ENST00000732472,0,0,0,0,0,0
ENST00000732471,0,0,0,0,0,0
ENST00000732461,0,0,0,0,0,0
ENST00000656688,0,0,0,0,0,0
ENST00000732539,0,0,0,0,0,0
ENST00000732473,0,0,0,0,0,0
ENST00000442421,0,0,0,0,0,0
ENST00000870403,0,0,0,0,0,0
ENST00000944732,0,0,0,0,0,0
ENST00000923738,0,0,0,0,0,0
ENST00000579844,0,0,0,0,0,0
ENST00000378183,0,0,0,0,0,0
ENST00000870404,0,0,0,0,0,0
ENST00000474805,0,0,0,0,0,0
ENST00000420995,0,0,0,0,0,0
ENST00000478111,0,0,0,0,0,0
ENST00000356017,0,0,0,0,0,0
ENST00000378182,0,0,0,0,0,0
ENST00000870405,0,0,0,0,0,0
ENST00000457662,0,0,0,0,0,0
ENST00000732502,0,0,0,0,0,0
ENST00000732474,0,0,0,0,0,0
ENST00000360473,0,0,0,0,0,0
ENST00000312942,0,0,0,0,0,0
ENST00000732487,0,0,0,0,0,0
ENST00000732498,0,0,0,0,0,0
ENST00000668305,0,0,0,0,0,0
ENST00000688690,0,0,0,0,0,0
ENST00000700934,0,0,0,0,0,0
ENST00000732488,0,0,0,0,0,0
ENST00000732490,0,0,0,0,0,0
ENST00000732491,0,0,0,0,0,0
ENST00000732492,0,0,0,0,0,0
ENST00000732493,0,0,0,0,0,0
ENST00000732496,0,0,0,0,0,0
ENST00000732462,0,0,0,0,0,0
ENST00000732464,0,0,0,0,0,0
ENST00000732494,0,0,0,0,0,0
ENST00000732463,0,0,0,0,0,0
ENST00000732466,0,0,0,0,0,0
ENST00000732499,0,0,0,0,0,0
ENST00000732500,0,0,0,0,0,0
ENST00000701047,0,0,0,0,0,0
ENST00000732489,0,0,0,0,0,0
ENST00000732495,0,0,0,0,0,0
ENST00000425586,0,0,0,0,0,0
ENST00000732465,0,0,0,0,0,0
ENST00000732467,0,0,0,0,0,0
ENST00000732468,0,0,0,0,0,0
ENST00000732501,0,0,0,0,0,0
ENST00000732497,0,0,0,0,0,0
ENST00000732469,0,0,0,0,0,0
ENST00000686946,0,0,0,0,0,0
ENST00000732470,0,0,0,0,0,0
ENST00000458725,0,0,0,0,0,0
ENST00000692504,0,0,0,0,0,0
ENST00000732503,0,0,0,0,0,0
ENST00000732476,0,0,0,0,0,0
ENST00000701027,0,0,0,0,0,0
ENST00000732477,0,0,0,0,0,0
ENST00000433070,0,0,0,0,0,0
ENST00000686700,0,0,0,0,0,0
ENST00000443587,0,0,0,0,0,0
ENST00000732504,0,0,0,0,0,0
ENST00000732505,0,0,0,0,0,0
ENST00000732506,0,0,0,0,0,0
ENST00000732478,0,0,0,0,0,0
ENST00000691340,0,0,0,0,0,0
ENST00000732479,0,0,0,0,0,0
ENST00000732511,0,0,0,0,0,0
ENST00000732509,0,0,0,0,0,0
ENST00000659339,0,0,0,0,0,0
ENST00000732507,0,0,0,0,0,0
ENST00000732508,0,0,0,0,0,0
ENST00000732481,0,0,0,0,0,0
ENST00000732480,0,0,0,0,0,0
ENST00000732475,0,0,0,0,0,0
ENST00000732512,0,0,0,0,0,0
ENST00000732510,0,0,0,0,0,0
ENST00000732525,0,0,0,0,0,0
ENST00000732513,0,0,0,0,0,0
ENST00000732514,0,0,0,0,0,0
ENST00000732483,0,0,0,0,0,0
ENST00000732515,0,0,0,0,0,0
ENST00000614667,0,0,0,0,0,0
ENST00000732537,0,0,0,0,0,0
ENST00000732538,0,0,0,0,0,0
ENST00000732535,0,0,0,0,0,0
ENST00000732533,0,0,0,0,0,0
ENST00000732527,0,0,0,0,0,0
ENST00000732528,0,0,0,0,0,0
ENST00000732529,0,0,0,0,0,0
ENST00000732530,0,0,0,0,0,0
ENST00000732531,0,0,0,0,0,0
ENST00000732526,0,0,0,0,0,0
ENST00000732516,0,0,0,0,0,0
ENST00000732517,0,0,0,0,0,0
ENST00000732518,0,0,0,0,0,0
ENST00000732519,0,0,0,0,0,0
ENST00000732520,0,0,0,0,0,0
ENST00000732521,0,0,0,0,0,0
ENST00000732522,0,0,0,0,0,0
ENST00000732524,0,0,0,0,0,0
ENST00000732485,0,0,0,0,0,0
ENST00000732536,0,0,0,0,0,0
ENST00000732532,0,0,0,0,0,0
ENST00000732484,0,0,0,0,0,0
ENST00000732482,0,0,0,0,0,0
ENST00000732534,0,0,0,0,0,0
ENST00000732523,0,0,0,0,0,0
ENST00000621691,0,0,0,0,0,0
ENST00000385271,0,0,0,0,0,0
ENST00000607334,0,0,0,0,0,0
ENST00000421758,0,0,0,0,0,0
ENST00000449579,0,0,0,0,0,0
ENST00000732542,0,0,0,0,0,0
ENST00000732543,0,0,0,0,0,0
ENST00000690259,0,0,0,0,0,0
ENST00000700817,0,0,0,0,0,0
ENST00000701101,0,0,0,0,0,0
ENST00000701174,0,0,0,0,0,0
ENST00000732540,0,0,0,0,0,0
ENST00000732541,0,0,0,0,0,0
ENST00000662092,0,0,0,0,0,0
ENST00000666359,0,0,0,0,0,0
ENST00000732486,0,0,0,0,0,0
ENST00000732545,0,0,0,0,0,0
ENST00000732544,0,0,0,0,0,0
ENST00000620005,0,0,0,0,0,0
ENST00000732546,0,0,0,0,0,0
ENST00000732547,0,0,0,0,0,0
ENST00000732548,0,0,0,0,0,0
ENST00000732549,0,0,0,0,0,0
ENST00000732552,0,0,0,0,0,0
ENST00000732553,0,0,0,0,0,0
ENST00000732554,0,0,0,0,0,0
ENST00000732557,0,0,0,0,0,0
ENST00000610717,0,0,0,0,0,0
ENST00000732558,0,0,0,0,0,0
ENST00000732560,0,0,0,0,0,0
ENST00000615567,0,0,0,0,0,0
ENST00000732561,0,0,0,0,0,0
ENST00000469754,0,0,0,0,0,0
ENST00000620994,0,0,0,0,0,0
ENST00000655550,0,0,0,0,0,0
ENST00000478860,0,0,0,0,0,0
ENST00000486895,0,0,0,0,0,0
ENST00000461527,0,0,0,0,0,0
ENST00000463474,0,0,0,0,0,0
ENST00000476738,0,0,0,0,0,0
ENST00000467721,0,0,0,0,0,0
ENST00000468168,0,0,0,0,0,0
ENST00000468522,0,0,0,0,0,0
ENST00000490577,0,0,0,0,0,0
ENST00000491341,0,0,0,0,0,0
ENST00000491615,0,0,0,0,0,0
ENST00000732843,0,0,0,0,0,0
ENST00000732841,0,0,0,0,0,0
ENST00000732842,0,0,0,0,0,0
ENST00000717734,0,0,0,0,0,0
ENST00000618107,0,0,0,0,0,0
ENST00000659280,0,0,0,0,0,0
ENST00000425606,0,0,0,0,0,0
ENST00000617920,0,0,0,0,0,0
ENST00000733381,0,0,0,0,0,0
ENST00000618151,0,0,0,0,0,0
ENST00000733136,0,0,0,0,0,0
ENST00000841907,0,0,0,0,0,0
ENST00000484529,0,0,0,0,0,0
ENST00000475913,0,0,0,0,0,0
ENST00000485007,0,0,0,0,0,0
ENST00000848549,0,0,0,0,0,0
ENST00000473075,0,0,0,0,0,0
ENST00000483444,0,0,0,0,0,0
ENST00000469127,0,0,0,0,0,0
ENST00000463357,0,0,0,0,0,0
ENST00000848556,0,0,0,0,0,0
ENST00000848553,0,0,0,0,0,0
ENST00000848550,0,0,0,0,0,0
ENST00000848551,0,0,0,0,0,0
ENST00000489542,0,0,0,0,0,0
ENST00000848795,0,0,0,0,0,0
ENST00000848801,0,0,0,0,0,0
ENST00000445636,0,0,0,0,0,0
ENST00000848797,0,0,0,0,0,0
ENST00000848798,0,0,0,0,0,0
ENST00000652118,0,0,0,0,0,0
ENST00000848800,0,0,0,0,0,0
ENST00000848799,0,0,0,0,0,0
ENST00000848796,0,0,0,0,0,0
ENST00000848803,0,0,0,0,0,0
ENST00000848802,0,0,0,0,0,0
ENST00000848804,0,0,0,0,0,0
ENST00000848805,0,0,0,0,0,0
ENST00000848806,0,0,0,0,0,0
ENST00000491482,0,0,0,0,0,0
ENST00000474630,0,0,0,0,0,0
ENST00000479420,0,0,0,0,0,0
ENST00000470726,0,0,0,0,0,0
ENST00000848554,0,0,0,0,0,0
ENST00000848552,0,0,0,0,0,0
ENST00000647700,0,0,0,0,0,0
ENST00000483169,0,0,0,0,0,0
ENST00000469095,0,0,0,0,0,0
ENST00000484869,0,0,0,0,0,0
ENST00000498557,0,0,0,0,0,0
ENST00000472136,0,0,0,0,0,0
ENST00000470593,0,0,0,0,0,0
ENST00000462427,0,0,0,0,0,0
ENST00000460525,0,0,0,0,0,0
ENST00000484606,0,0,0,0,0,0
ENST00000848555,0,0,0,0,0,0
ENST00000651397,0,0,0,0,0,0
ENST00000428276,0,0,0,0,0,0
ENST00000650910,0,0,0,0,0,0
ENST00000790413,0,0,0,0,0,0
ENST00000790414,0,0,0,0,0,0
ENST00000652753,0,0,0,0,0,0
ENST00000658634,0,0,0,0,0,0
ENST00000651265,0,0,0,0,0,0
ENST00000443723,0,0,0,0,0,0
ENST00000400393,0,0,0,0,0,0
ENST00000671384,0,0,0,0,0,0
ENST00000650996,0,0,0,0,0,0
ENST00000668174,0,0,0,0,0,0
ENST00000413510,0,0,0,0,0,0
ENST00000363841,0,0,0,0,0,0
ENST00000504404,0,0,0,0,0,0
ENST00000631080,0,0,0,0,0,0
ENST00000664199,0,0,0,0,0,0
ENST00000596992,0,0,0,0,0,0
ENST00000660528,0,0,0,0,0,0
ENST00000673853,0,0,0,0,0,0
ENST00000659913,0,0,0,0,0,0
ENST00000629989,0,0,0,0,0,0
ENST00000454605,0,0,0,0,0,0
ENST00000790597,0,0,0,0,0,0
ENST00000593750,0,0,0,0,0,0
ENST00000593369,0,0,0,0,0,0
ENST00000601286,0,0,0,0,0,0
ENST00000594244,0,0,0,0,0,0
ENST00000790598,0,0,0,0,0,0
ENST00000625818,0,0,0,0,0,0
ENST00000422660,0,0,0,0,0,0
ENST00000951840,0,0,0,0,0,0
ENST00000645188,0,0,0,0,0,0
ENST00000646731,0,0,0,0,0,0
ENST00000951841,0,0,0,0,0,0
ENST00000646279,0,0,0,0,0,0
ENST00000643774,0,0,0,0,0,0
ENST00000714507,0,0,0,0,0,0
ENST00000646960,0,0,0,0,0,0
ENST00000336617,0,0,0,0,0,0
ENST00000637648,0,0,0,0,0,0
ENST00000643215,0,0,0,0,0,0
ENST00000645370,0,0,0,0,0,0
ENST00000645549,0,0,0,0,0,0
ENST00000713967,0,0,0,0,0,0
ENST00000644297,0,0,0,0,0,0
ENST00000644034,0,0,0,0,0,0
ENST00000645955,0,0,0,0,0,0
ENST00000643682,0,0,0,0,0,0
ENST00000644518,0,0,0,0,0,0
ENST00000642721,0,0,0,0,0,0
ENST00000616907,0,0,0,0,0,0
ENST00000713968,0,0,0,0,0,0
ENST00000713969,0,0,0,0,0,0
ENST00000643462,0,0,0,0,0,0
ENST00000713970,0,0,0,0,0,0
ENST00000913788,0,0,0,0,0,0
ENST00000713971,0,0,0,0,0,0
ENST00000951843,0,0,0,0,0,0
ENST00000644420,0,0,0,0,0,0
ENST00000645990,0,0,0,0,0,0
ENST00000713853,0,0,0,0,0,0
ENST00000713972,0,0,0,0,0,0
ENST00000913789,0,0,0,0,0,0
ENST00000913790,0,0,0,0,0,0
ENST00000713973,0,0,0,0,0,0
ENST00000642995,0,0,0,0,0,0
ENST00000951842,0,0,0,0,0,0
ENST00000646092,0,0,0,0,0,0
ENST00000713974,0,0,0,0,0,0
ENST00000644425,0,0,0,0,0,0
ENST00000636524,0,0,0,0,0,0
ENST00000643159,0,0,0,0,0,0
ENST00000645618,0,0,0,0,0,0
ENST00000611510,0,0,0,0,0,0
ENST00000713975,0,0,0,0,0,0
ENST00000642454,0,0,0,0,0,0
ENST00000646709,0,0,0,0,0,0
ENST00000713976,0,0,0,0,0,0
ENST00000647387,0,0,0,0,0,0
ENST00000645712,0,0,0,0,0,0
ENST00000645333,0,0,0,0,0,0
ENST00000495244,0,0,0,0,0,0
ENST00000459681,0,0,0,0,0,0
ENST00000646339,0,0,0,0,0,0
ENST00000646964,0,0,0,0,0,0
ENST00000643405,0,0,0,0,0,0
ENST00000613449,0,0,0,0,0,0
ENST00000621641,0,0,0,0,0,0
ENST00000643529,0,0,0,0,0,0
ENST00000645201,0,0,0,0,0,0
ENST00000645912,0,0,0,0,0,0
ENST00000465541,0,0,0,0,0,0
ENST00000722700,0,0,0,0,0,0
ENST00000722699,0,0,0,0,0,0
ENST00000722698,0,0,0,0,0,0
ENST00000485590,0,0,0,0,0,0
ENST00000722694,0,0,0,0,0,0
ENST00000722695,0,0,0,0,0,0
ENST00000722696,0,0,0,0,0,0
ENST00000722697,0,0,0,0,0,0
ENST00000493639,0,0,0,0,0,0
ENST00000722693,0,0,0,0,0,0
ENST00000533288,0,0,0,0,0,0
ENST00000531898,0,0,0,0,0,0
ENST00000389600,0,0,0,0,0,0
ENST00000532104,0,0,0,0,0,0
ENST00000410988,0,0,0,0,0,0
